STN,WBAN,Temp,DewP,Count_DewP,SLP,Count_SLP,STP,Count_STP,Visib,Count_Visib,WDSP,Count_WDSP,MXSDP,Gust,SNDP,FRSHIFT
722542,3999.0,82.89154166666677,64.3133333333336,23.766666666666666,1011.2866666666646,22.533333333333335,9999.900000000118,0.0,9.709999999999994,23.766666666666666,6.5433333333332815,23.766666666666666,12.976666666666677,185.02666666666585,999.9000000000133,7667.666666666667
722543,12977.0,84.93065277777784,69.59333333333299,24.0,1012.8133333333325,22.6,1009.1966666666696,23.466666666666665,9.883333333333288,24.0,6.88666666666668,23.966666666666665,14.426666666666673,216.386666666666,999.9000000000133,0.0
722544,13958.0,86.24505555555551,65.49333333333313,24.0,1010.4999999999976,21.7,988.2866666666631,23.166666666666668,9.919999999999996,24.0,5.123333333333346,24.0,9.853333333333333,215.42666666666602,999.9000000000133,0.0
722547,53942.0,83.86731944444436,61.41333333333331,23.466666666666665,9999.900000000118,0.0,983.7033333333261,21.6,9.980000000000002,23.433333333333334,7.823333333333386,23.466666666666665,13.933333333333328,150.85999999999984,999.9000000000133,0.0
722550,12912.0,83.79933333333344,71.67666666666686,24.0,1011.8133333333379,23.133333333333333,1007.810000000005,22.8,9.41666666666665,24.0,8.710000000000035,24.0,16.589999999999986,54.66999999999996,999.9000000000133,333.6666666666667
722552,93929.0,82.03663888888883,68.92999999999995,24.0,9999.900000000118,0.0,982.0766666666703,22.466666666666665,9.826666666666688,24.0,7.1800000000000335,24.0,15.110000000000062,217.05666666666565,999.9000000000133,0.0
722553,53928.0,83.68601388888882,68.25333333333376,23.966666666666665,9999.900000000118,0.0,1000.9966666666694,22.4,9.539999999999965,23.966666666666665,5.816666666666636,23.966666666666665,12.589999999999964,117.41333333333372,999.9000000000133,0.0
722554,12978.0,85.47899999999996,70.05333333333348,24.0,9999.900000000118,0.0,999.6766666666673,22.766666666666666,9.64,24.0,5.939999999999988,24.0,12.973333333333375,83.8633333333333,999.9000000000133,0.0
722555,12935.0,83.83325000000005,73.75999999999989,23.933333333333334,1012.2300000000047,23.9,1011.740000000006,23.733333333333334,9.969999999999997,23.933333333333334,9.986666666666704,23.933333333333334,14.506666666666607,85.14666666666648,999.9000000000133,0.0
722560,13959.0,85.67977777777783,65.24333333333323,24.0,1010.7133333333319,23.233333333333334,993.2333333333315,23.733333333333334,9.916666666666652,24.0,9.463333333333342,24.0,16.366666666666728,250.86333333333218,999.9000000000133,0.3333333333333333
722561,99999.0,85.03054597701154,65.4310344827586,8.0,9999.900000000109,0.0,9999.900000000109,0.0,9.679310344827613,7.9655172413793105,8.365517241379287,8.0,12.541379310344793,222.65517241379257,999.9000000000129,345.86206896551727
722563,53952.0,84.17297222222228,64.82333333333332,23.766666666666666,9999.900000000118,0.0,990.4399999999943,22.933333333333334,9.953333333333338,23.766666666666666,7.773333333333328,23.766666666666666,13.819999999999965,151.7033333333329,999.9000000000133,0.0
722570,51966.0,84.97100694444443,71.33500000000039,22.95,1310.8249999999987,20.7,5490.200000000077,10.7,9.849999999999994,23.0,8.086666666666627,23.0,13.768333333333407,151.6066666666659,999.8999999999866,334.3333333333333
722575,3972.0,84.0282361111112,64.98666666666684,23.966666666666665,9999.900000000118,0.0,982.1033333333379,23.066666666666666,9.966666666666644,23.933333333333334,8.70333333333332,23.966666666666665,15.583333333333364,119.25333333333278,999.9000000000133,0.0
722576,51950.5,84.8967638888888,59.39500000000078,23.583333333333332,1001.7066666666678,22.75,5487.673333333412,11.616666666666667,7.978333333333317,23.766666666666666,9.239999999999993,23.716666666666665,15.660000000000066,266.7966666666677,999.8999999999866,1001.3333333333334
722577,93984.0,83.83711111111101,62.51000000000028,23.8,9999.900000000118,0.0,987.0299999999972,22.866666666666667,9.976666666666668,23.8,9.893333333333363,23.8,16.65666666666671,120.55000000000004,999.9000000000133,0.0
722583,13960.0,84.66973611111113,66.60000000000021,24.0,1010.6600000000016,22.966666666666665,993.7733333333382,22.833333333333332,9.849999999999977,24.0,8.943333333333392,24.0,14.719999999999972,315.03333333333194,999.9000000000133,667.3333333333334
